item_name,item_brand,item_quantity,return_quantity,return_rate
beanie,National Geographic,11,9.0,0.81818181818181823
socks,U.S. Polo Assn.,10,8.0,0.8
shirt,U.S. Polo Assn.,5,4.0,0.8
candle,Prism,5,4.0,0.8
t-shirt,Levis,5,4.0,0.8
backpack,adidas,5,4.0,0.8
t-shirt,Prism,10,8.0,0.8
towel,Prism,5,4.0,0.8
wallet,Tommy Hilfiger,5,4.0,0.8
polo shirt,U.S. Polo Assn.,5,4.0,0.8
t-shirt,Prism,15,12.0,0.8
blanket,Prism,5,4.0,0.8
skin care set,Clinique,10,8.0,0.8
jeans,U.S. Polo Assn.,5,4.0,0.8
backpack,adidas,10,8.0,0.8
coat,Prism,5,4.0,0.8
candle holder,Prism,5,4.0,0.8
shirt,Pierre Cardin,10,8.0,0.8
polo shirt,U.S. Polo Assn.,10,8.0,0.8
frame,Prism,10,8.0,0.8
socks,Prism,5,4.0,0.8
sports bag,adidas,10,8.0,0.8
dress shoes,Prism,5,4.0,0.8
shirt,Prism,5,4.0,0.8
duvet cover set,Prism,5,4.0,0.8
backpack,Fossil,5,4.0,0.8
running shoes,adidas,5,4.0,0.8
shirt,Pierre Cardin,5,4.0,0.8
sweatshirt,Levis,5,4.0,0.8
joggers,Reebok,5,4.0,0.8
joggers,U.S. Polo Assn.,5,4.0,0.8
bowl,Prism,5,4.0,0.8
hiking shoes,adidas,5,4.0,0.8
mug,Prism,5,4.0,0.8
socks,Pierre Cardin,5,4.0,0.8
t-shirt,Prism,5,4.0,0.8
home accessories,Prism,10,8.0,0.8
trousers,U.S. Polo Assn.,5,4.0,0.8
sunscreen,Clinique,5,4.0,0.8
stronger with you edt 100 ml perfume set,Armani,5,4.0,0.8
steam iron,Philips,10,8.0,0.8
lifestyle shoes,Prism,5,4.0,0.8
tank top,Prism,5,4.0,0.8
hiking shoes,Reebok,5,4.0,0.8
hand bag,Nike,5,4.0,0.8
ombre leather perfume 100 ml,Tom Ford,5,4.0,0.8
socks,Pierre Cardin,10,8.0,0.8
socks,George Hogg,5,4.0,0.8
postman bag,Tommy Hilfiger,5,4.0,0.8
boxers,Jack & Jones,5,4.0,0.8
eye cream,Clinique,5,4.0,0.8
t-shirt,Lee Cooper,5,4.0,0.8
shirt,U.S. Polo Assn.,15,12.0,0.8
outdoor shoes,Reebok,10,8.0,0.8
decoration accessories,Prism,5,4.0,0.8
toy,Prism,5,4.0,0.8
skin care set,Clinique,5,4.0,0.8
cake plate,Prism,10,8.0,0.8
lifestyle shoes,Hummel,10,8.0,0.8
polo shirt,Prism,5,4.0,0.8
runner,Prism,5,4.0,0.8
running shoes,Reebok,5,4.0,0.8
sweatshirt,Prism,5,4.0,0.8
jeans,U.S. Polo Assn.,14,11.0,0.7857142857142857
t-shirt,Aeropostale,9,7.0,0.77777777777777779
running shoes,Nike,9,7.0,0.77777777777777779
t-shirt,Prism,9,7.0,0.77777777777777779
mug,Prism,18,14.0,0.77777777777777779
shirt,Prism,13,10.0,0.76923076923076927
t-shirt,Jack & Jones,4,3.0,0.75
moisturiser,Clinique,4,3.0,0.75
sweatshirt,Prism,4,3.0,0.75
swim shorts,U.S. Polo Assn.,4,3.0,0.75
polo shirt,Levis,4,3.0,0.75
sneakers,Prism,8,6.0,0.75
sneakers,Benetton,4,3.0,0.75
runner,Prism,4,3.0,0.75
sneakers,Aeropostale,8,6.0,0.75
facial cleanser,Clinique,4,3.0,0.75
jumper,U.S. Polo Assn.,4,3.0,0.75
cardigan,Prism,4,3.0,0.75
training shoes,Reebok,8,6.0,0.75
trousers,National Geographic,4,3.0,0.75
plate,Prism,8,6.0,0.75
lipstick,Bobbi Brown,8,6.0,0.75
sneakers,Aeropostale,4,3.0,0.75
shirt,U.S. Polo Assn.,4,3.0,0.75
shirt,George Hogg,4,3.0,0.75
hand bag,U.S. Polo Assn.,4,3.0,0.75
cake plate,Prism,4,3.0,0.75
boots,Lee Cooper,4,3.0,0.75
postman bag,Calvin Klein,4,3.0,0.75
socks,Pierre Cardin,8,6.0,0.75
sneakers,Prism,4,3.0,0.75
t-shirt,Lee Cooper,4,3.0,0.75
pillow,Prism,4,3.0,0.75
skin care set,La Mer,4,3.0,0.75
socks,National Geographic,4,3.0,0.75
socks,Pierre Cardin,4,3.0,0.75
joggers,National Geographic,4,3.0,0.75
jacket,adidas,4,3.0,0.75
vase,Prism,4,3.0,0.75
joggers,Benetton,4,3.0,0.75
thermos flask,National Geographic,4,3.0,0.75
mug,Prism,4,3.0,0.75
sweatshirt,Levis,4,3.0,0.75
sunscreen,Lancome,8,6.0,0.75
backpack,Puma,4,3.0,0.75
beanie,National Geographic,4,3.0,0.75
dress,U.S. Polo Assn.,4,3.0,0.75
jacket,Prism,8,6.0,0.75
shoulder bag,U.S. Polo Assn.,4,3.0,0.75
sports bra,adidas,4,3.0,0.75
shirt,Prism,4,3.0,0.75
shirt,Aeropostale,8,6.0,0.75
polo shirt,U.S. Polo Assn.,4,3.0,0.75
flipflops,adidas,4,3.0,0.75
hand bag,Calvin Klein,4,3.0,0.75
boxers,Aeropostale,4,3.0,0.75
sweatshirt,National Geographic,4,3.0,0.75
leggings,Prism,4,3.0,0.75
backpack,adidas,4,3.0,0.75
polo shirt,U.S. Polo Assn.,8,6.0,0.75
socks,Hummel,4,3.0,0.75
dress,Prism,4,3.0,0.75
t-shirt,Reebok,4,3.0,0.75
coat,Prism,4,3.0,0.75
joggers,Prism,4,3.0,0.75
notebook,Prism,4,3.0,0.75
shirt,Wrangler,4,3.0,0.75
decoration accessories,Prism,4,3.0,0.75
t-shirt,Prism,4,3.0,0.75
room odor,Prism,4,3.0,0.75
hoodie,Levis,4,3.0,0.75
hiking shoes,Nike,4,3.0,0.75
jeans,Tommy Jeans,4,3.0,0.75
t-shirt,Levis,4,3.0,0.75
tank top,Calvin Klein,4,3.0,0.75
t-shirt,Prism,8,6.0,0.75
t-shirt,Aeropostale,4,3.0,0.75
plate,Prism,4,3.0,0.75
lifestyle shoes,Reebok,4,3.0,0.75
jeans,Lee,4,3.0,0.75
clutch,Prism,4,3.0,0.75
cardigan,U.S. Polo Assn.,4,3.0,0.75
jumper,Prism,4,3.0,0.75
mascara,Estee Lauder,4,3.0,0.75
running shoes,Reebok,4,3.0,0.75
jeans,Prism,8,6.0,0.75
serum,Estee Lauder,4,3.0,0.75
scarf,Prism,4,3.0,0.75
duvet cover set,Prism,4,3.0,0.75
boxers,U.S. Polo Assn.,4,3.0,0.75
vacuum,Philips,4,3.0,0.75
wrist bag,Tommy Hilfiger,4,3.0,0.75
sweatshirt,Jack & Jones,4,3.0,0.75
cross body bag,Tommy Hilfiger,4,3.0,0.75
socks,Reebok,12,9.0,0.75
hat,Nike,4,3.0,0.75
sport accessories,Nike,4,3.0,0.75
shorts,U.S. Polo Assn.,4,3.0,0.75
towel,Prism,4,3.0,0.75
slip,Prism,4,3.0,0.75
moisturiser,Clinique,8,6.0,0.75
sneakers,U.S. Polo Assn.,4,3.0,0.75
socks,Prism,4,3.0,0.75
bowl,Prism,4,3.0,0.75
lip pencil,Estee Lauder,4,3.0,0.75
decoration accessories,Prism,8,6.0,0.75
jeans,Levis,4,3.0,0.75
sweatshirt,U.S. Polo Assn.,4,3.0,0.75
socks,George Hogg,4,3.0,0.75
mug,Prism,100,74.0,0.74
trousers,U.S. Polo Assn.,46,34.0,0.73913043478260865
jeans,U.S. Polo Assn.,15,11.0,0.73333333333333328
shirt,U.S. Polo Assn.,15,11.0,0.73333333333333328
hiking shoes,Nike,11,8.0,0.72727272727272729
voleyball shoes,Asics,11,8.0,0.72727272727272729
glass set,Prism,11,8.0,0.72727272727272729
sport accessories,Nike,14,10.0,0.7142857142857143
running shoes,adidas,7,5.0,0.7142857142857143
jeans,U.S. Polo Assn.,7,5.0,0.7142857142857143
polo shirt,U.S. Polo Assn.,7,5.0,0.7142857142857143
shirt,Pierre Cardin,7,5.0,0.7142857142857143
sleeveless,U.S. Polo Assn.,7,5.0,0.7142857142857143
socks,Prism,10,7.0,0.7
t-shirt,Pierre Cardin,10,7.0,0.7
shirt,U.S. Polo Assn.,10,7.0,0.7
t-shirt,Tommy Jeans,10,7.0,0.7
boots,Skechers,10,7.0,0.7
sneakers,Prism,10,7.0,0.7
mug,Prism,10,7.0,0.7
jersey,adidas,10,7.0,0.7
plate,Prism,10,7.0,0.7
skin care set,Lancome,10,7.0,0.7
duffle bag,Reebok,10,7.0,0.7
t-shirt,Prism,30,21.0,0.7
polo shirt,U.S. Polo Assn.,13,9.0,0.69230769230769229
lifestyle shoes,Nike,6,4.0,0.66666666666666663
toy,Prism,3,2.0,0.66666666666666663
thermos flask,Prism,6,4.0,0.66666666666666663
sweatshirt,Hummel,3,2.0,0.66666666666666663
socks,U.S. Polo Assn.,3,2.0,0.66666666666666663
swim shorts,Skechers,3,2.0,0.66666666666666663
socks,Hummel,3,2.0,0.66666666666666663
t-shirt,Benetton,3,2.0,0.66666666666666663
hiking shoes,Hummel,3,2.0,0.66666666666666663
socks,Pierre Cardin,3,2.0,0.66666666666666663
postman bag,Calvin Klein,3,2.0,0.66666666666666663
mug,Prism,9,6.0,0.66666666666666663
socks,Reebok,3,2.0,0.66666666666666663
jacket,Tommy Jeans,3,2.0,0.66666666666666663
card sleeve,Prism,3,2.0,0.66666666666666663
dress,Prism,3,2.0,0.66666666666666663
sandals,Skechers,3,2.0,0.66666666666666663
stationary items,Prism,3,2.0,0.66666666666666663
pyjama set,U.S. Polo Assn.,3,2.0,0.66666666666666663
home accessories,Prism,3,2.0,0.66666666666666663
pot,Prism,3,2.0,0.66666666666666663
thermos flask,Prism,3,2.0,0.66666666666666663
sneakers,U.S. Polo Assn.,3,2.0,0.66666666666666663
shirt,Quiksilver,3,2.0,0.66666666666666663
hooded jacket,Hummel,3,2.0,0.66666666666666663
airfryer,Philips,3,2.0,0.66666666666666663
jumper,Prism,3,2.0,0.66666666666666663
mug set,Prism,3,2.0,0.66666666666666663
boxers,Levis,3,2.0,0.66666666666666663
jeans,Levis,3,2.0,0.66666666666666663
phone case,Prism,3,2.0,0.66666666666666663
t-shirt,Hummel,3,2.0,0.66666666666666663
beanie,National Geographic,3,2.0,0.66666666666666663
blouse,Levis,3,2.0,0.66666666666666663
cake plate,Prism,3,2.0,0.66666666666666663
sweatshirt,Levis,3,2.0,0.66666666666666663
duvet cover set,Prism,3,2.0,0.66666666666666663
leggings,National Geographic,3,2.0,0.66666666666666663
backpack,Vans,3,2.0,0.66666666666666663
jeans,Pierre Cardin,3,2.0,0.66666666666666663
shin guards,Nike,6,4.0,0.66666666666666663
lipstick,Bobbi Brown,3,2.0,0.66666666666666663
flipflops,adidas,3,2.0,0.66666666666666663
polo shirt,U.S. Polo Assn.,6,4.0,0.66666666666666663
training shoes,Nike,3,2.0,0.66666666666666663
sneakers,Tommy Hilfiger,3,2.0,0.66666666666666663
flipflops,National Geographic,3,2.0,0.66666666666666663
jar,Prism,3,2.0,0.66666666666666663
cake plate,Prism,6,4.0,0.66666666666666663
football,Nike,3,2.0,0.66666666666666663
slippers,Aeropostale,3,2.0,0.66666666666666663
sneakers,Lee Cooper,3,2.0,0.66666666666666663
pyjama set,Prism,3,2.0,0.66666666666666663
t-shirt,Prism,9,6.0,0.66666666666666663
boxers,U.S. Polo Assn.,3,2.0,0.66666666666666663
lipstick,Estee Lauder,3,2.0,0.66666666666666663
dress,Calvin Klein,3,2.0,0.66666666666666663
trousers,Dockers,3,2.0,0.66666666666666663
outdoor shoes,Columbia,3,2.0,0.66666666666666663
shirt,Tommy Jeans,9,6.0,0.66666666666666663
t-shirt,Prism,3,2.0,0.66666666666666663
glass,Prism,3,2.0,0.66666666666666663
polo shirt,Prism,3,2.0,0.66666666666666663
cardigan,Prism,3,2.0,0.66666666666666663
duffle bag,Nike,30,20.0,0.66666666666666663
food container,Zwilling,3,2.0,0.66666666666666663
hoodie,Levis,3,2.0,0.66666666666666663
dress,U.S. Polo Assn.,3,2.0,0.66666666666666663
lifestyle shoes,Nike,3,2.0,0.66666666666666663
t-shirt,Aeropostale,3,2.0,0.66666666666666663
t-shirt,Levis,6,4.0,0.66666666666666663
running shoes,Reebok,3,2.0,0.66666666666666663
lifestyle shoes,Skechers,3,2.0,0.66666666666666663
scarf,Prism,3,2.0,0.66666666666666663
runner,Prism,3,2.0,0.66666666666666663
decoration accessories,Prism,3,2.0,0.66666666666666663
t-shirt,Levis,3,2.0,0.66666666666666663
leggings,Benetton,3,2.0,0.66666666666666663
polo shirt,U.S. Polo Assn.,9,6.0,0.66666666666666663
shorts,Levis,3,2.0,0.66666666666666663
duvet cover,Prism,3,2.0,0.66666666666666663
powder,Estee Lauder,3,2.0,0.66666666666666663
lifestyle shoes,Benetton,3,2.0,0.66666666666666663
duffle bag,Reebok,3,2.0,0.66666666666666663
beach towel,Aeropostale,3,2.0,0.66666666666666663
socks,Aeropostale,3,2.0,0.66666666666666663
espadrille,Calvin Klein,3,2.0,0.66666666666666663
shirt,George Hogg,3,2.0,0.66666666666666663
moisturiser,Bobbi Brown,12,8.0,0.66666666666666663
joggers,Benetton,3,2.0,0.66666666666666663
pillow,Prism,3,2.0,0.66666666666666663
bed sheet,Prism,3,2.0,0.66666666666666663
socks,Prism,3,2.0,0.66666666666666663
makeup set,Clinique,3,2.0,0.66666666666666663
card sleeve,Tommy Hilfiger,3,2.0,0.66666666666666663
coat,National Geographic,3,2.0,0.66666666666666663
shirt,Levis,3,2.0,0.66666666666666663
jeans,Prism,3,2.0,0.66666666666666663
wrist bag,Tommy Hilfiger,3,2.0,0.66666666666666663
hoodie,Prism,3,2.0,0.66666666666666663
joggers,Aeropostale,3,2.0,0.66666666666666663
facial cleanser,Lancome,3,2.0,0.66666666666666663
sneakers,Benetton,3,2.0,0.66666666666666663
shirt,U.S. Polo Assn.,12,8.0,0.66666666666666663
sneakers,Prism,3,2.0,0.66666666666666663
runner,Prism,6,4.0,0.66666666666666663
heeled shoes,Pierre Cardin,3,2.0,0.66666666666666663
boxers,Prism,3,2.0,0.66666666666666663
shirt,Prism,3,2.0,0.66666666666666663
running shoes,adidas,3,2.0,0.66666666666666663
boots,Prism,3,2.0,0.66666666666666663
vase,Prism,3,2.0,0.66666666666666663
lifestyle shoes,adidas,6,4.0,0.66666666666666663
bowl,Prism,3,2.0,0.66666666666666663
leggings,Prism,3,2.0,0.66666666666666663
t-shirt,Pierre Cardin,3,2.0,0.66666666666666663
boxers,Nike,3,2.0,0.66666666666666663
joggers,Prism,3,2.0,0.66666666666666663
sweatshirt,Prism,6,4.0,0.66666666666666663
boxers,Jack & Jones,3,2.0,0.66666666666666663
joggers,U.S. Polo Assn.,3,2.0,0.66666666666666663
shirt,U.S. Polo Assn.,15,10.0,0.66666666666666663
cardigan,U.S. Polo Assn.,3,2.0,0.66666666666666663
epilator,Philips,3,2.0,0.66666666666666663
tank top,Prism,3,2.0,0.66666666666666663
swim shorts,Hummel,3,2.0,0.66666666666666663
briefs,Tommy Hilfiger,3,2.0,0.66666666666666663
polo shirt,Lee,3,2.0,0.66666666666666663
hat,Nike,6,4.0,0.66666666666666663
hat,Nike,3,2.0,0.66666666666666663
flipflops,Havaianas,3,2.0,0.66666666666666663
decoration accessories,Prism,6,4.0,0.66666666666666663
shirt,U.S. Polo Assn.,9,6.0,0.66666666666666663
makeup set,Estee Lauder,3,2.0,0.66666666666666663
backpack,Reebok,3,2.0,0.66666666666666663
coat,Prism,3,2.0,0.66666666666666663
polo shirt,U.S. Polo Assn.,3,2.0,0.66666666666666663
sweatshirt,Lee,3,2.0,0.66666666666666663
clutch,Pierre Cardin,3,2.0,0.66666666666666663
gaiter,National Geographic,3,2.0,0.66666666666666663
sneakers,Calvin Klein,3,2.0,0.66666666666666663
running shoes,Asics,3,2.0,0.66666666666666663
dress shoes,Prism,3,2.0,0.66666666666666663
duffle bag,Nike,3,2.0,0.66666666666666663
trousers,Prism,3,2.0,0.66666666666666663
joggers,Levis,3,2.0,0.66666666666666663
socks,George Hogg,3,2.0,0.66666666666666663
plate,Prism,6,4.0,0.66666666666666663
hiking shoes,U.S. Polo Assn.,3,2.0,0.66666666666666663
t-shirt,Reebok,3,2.0,0.66666666666666663
sweatshirt,U.S. Polo Assn.,3,2.0,0.66666666666666663
sneakers,Aeropostale,3,2.0,0.66666666666666663
hiking shoes,Nike,9,6.0,0.66666666666666663
perfume,Burberry,3,2.0,0.66666666666666663
sleeveless,Prism,3,2.0,0.66666666666666663
socks,Jack & Jones,3,2.0,0.66666666666666663
shirt,U.S. Polo Assn.,3,2.0,0.66666666666666663
outdoor boots,National Geographic,3,2.0,0.66666666666666663
moisturiser,Pierre Cardin,3,2.0,0.66666666666666663
jeans,Wrangler,3,2.0,0.66666666666666663
mug,Prism,3,2.0,0.66666666666666663
t-shirt,National Geographic,3,2.0,0.66666666666666663
wallet,Prism,3,2.0,0.66666666666666663
t-shirt,Prism,6,4.0,0.66666666666666663
skin care set,Clinique,3,2.0,0.66666666666666663
t-shirt,Dockers,3,2.0,0.66666666666666663
deodorant,Lancome,3,2.0,0.66666666666666663
jumper,U.S. Polo Assn.,3,2.0,0.66666666666666663
shirt,Pierre Cardin,3,2.0,0.66666666666666663
cross body bag,Tommy Hilfiger,3,2.0,0.66666666666666663
lifestyle shoes,Pierre Cardin,3,2.0,0.66666666666666663
backpack,adidas,3,2.0,0.66666666666666663
running shoes,Under Armour,3,2.0,0.66666666666666663
hand bag,Tommy Hilfiger,3,2.0,0.66666666666666663
lifestyle shoes,Prism,3,2.0,0.66666666666666663
polo shirt,Prism,15,10.0,0.66666666666666663
plate,Prism,3,2.0,0.66666666666666663
sandals,National Geographic,3,2.0,0.66666666666666663
shorts,Prism,3,2.0,0.66666666666666663
shirt,Aeropostale,3,2.0,0.66666666666666663
football shoes,adidas,3,2.0,0.66666666666666663
shirt,Lee,3,2.0,0.66666666666666663
outdoor boots,Pierre Cardin,3,2.0,0.66666666666666663
gloves,Prism,6,4.0,0.66666666666666663
lifestyle shoes,Reebok,3,2.0,0.66666666666666663
blanket,Prism,3,2.0,0.66666666666666663
hand bag,Nike,3,2.0,0.66666666666666663
mascara,Estee Lauder,3,2.0,0.66666666666666663
t-shirt,Jack & Jones,3,2.0,0.66666666666666663
jeans,Lee Cooper,3,2.0,0.66666666666666663
running shoes,Nike,3,2.0,0.66666666666666663
towel,Prism,3,2.0,0.66666666666666663
toner,Lancome,3,2.0,0.66666666666666663
sweatshirt,National Geographic,3,2.0,0.66666666666666663
t-shirt,Lee Cooper,3,2.0,0.66666666666666663
postman bag,Calvin Klein,6,4.0,0.66666666666666663
sweatshirt,Prism,3,2.0,0.66666666666666663
mug,Prism,6,4.0,0.66666666666666663
sneakers,National Geographic,3,2.0,0.66666666666666663
body lotion,Lancaster,3,2.0,0.66666666666666663
short-sleeved shirt,U.S. Polo Assn.,3,2.0,0.66666666666666663
lifestyle shoes,adidas,3,2.0,0.66666666666666663
jumper,Pierre Cardin,58,38.0,0.65517241379310343
pot,Prism,20,13.0,0.65
t-shirt,Prism,11,7.0,0.63636363636363635
t-shirt,Aeropostale,8,5.0,0.625
boxers,Jack & Jones,8,5.0,0.625
sneakers,Benetton,8,5.0,0.625
shirt,U.S. Polo Assn.,8,5.0,0.625
backpack,Nike,8,5.0,0.625
trousers,U.S. Polo Assn.,8,5.0,0.625
hand bag,Nike,44,27.0,0.61363636363636365
sneakers,Pierre Cardin,5,3.0,0.6
sunscreen,Clinique,5,3.0,0.6
cardigan,U.S. Polo Assn.,5,3.0,0.6
makeup premier,Bobbi Brown,5,3.0,0.6
duffle bag,Nike,20,12.0,0.6
hand bag,Nike,5,3.0,0.6
jersey,adidas,5,3.0,0.6
swim shorts,National Geographic,5,3.0,0.6
wallet,Prism,5,3.0,0.6
tank top,Prism,5,3.0,0.6
briefs,Prism,5,3.0,0.6
the dreamer edt 50 ml men perfume,Versace,5,3.0,0.6
postman bag,Calvin Klein,10,6.0,0.6
wallet,Tommy Hilfiger,5,3.0,0.6
shirt,U.S. Polo Assn.,5,3.0,0.6
scarf,Prism,5,3.0,0.6
perfume set,Armani,5,3.0,0.6
polo shirt,U.S. Polo Assn.,5,3.0,0.6
shampoo,Pierre Cardin,5,3.0,0.6
wrist bag,Puma,10,6.0,0.6
frame,Prism,5,3.0,0.6
running shoes,Reebok,15,9.0,0.6
shirt,Prism,5,3.0,0.6
jumper,U.S. Polo Assn.,5,3.0,0.6
lipstick,Estee Lauder,10,6.0,0.6
mug,Prism,5,3.0,0.6
shirt,U.S. Polo Assn.,15,9.0,0.6
socks,Pierre Cardin,5,3.0,0.6
sneakers,Prism,5,3.0,0.6
boxers,Prism,5,3.0,0.6
t-shirt,Hummel,5,3.0,0.6
hiking shoes,Nike,5,3.0,0.6
jersey,adidas,10,6.0,0.6
t-shirt,National Geographic,5,3.0,0.6
candle holder,Prism,10,6.0,0.6
eye cream,Clinique,5,3.0,0.6
cake mould,Prism,5,3.0,0.6
hoodie,Levis,5,3.0,0.6
eye makeup remover,Clinique,5,3.0,0.6
socks,George Hogg,10,6.0,0.6
dress shoes,Prism,5,3.0,0.6
tank top,U.S. Polo Assn.,5,3.0,0.6
postman bag,Calvin Klein,5,3.0,0.6
duvet cover set,Prism,5,3.0,0.6
polo shirt,Prism,5,3.0,0.6
suitcase,Pierre Cardin,10,6.0,0.6
trousers,Wrangler,5,3.0,0.6
hiking shoes,Nike,15,9.0,0.6
room odor,Prism,5,3.0,0.6
jeans,U.S. Polo Assn.,15,9.0,0.6
socks,George Hogg,5,3.0,0.6
t-shirt,Prism,5,3.0,0.6
sweatshirt,Levis,5,3.0,0.6
beanie,National Geographic,10,6.0,0.6
joggers,U.S. Polo Assn.,5,3.0,0.6
shirt,U.S. Polo Assn.,10,6.0,0.6
lifestyle shoes,Reebok,5,3.0,0.6
shirt,Levis,5,3.0,0.6
backpack,adidas,5,3.0,0.6
lifestyle shoes,Prism,5,3.0,0.6
trousers,U.S. Polo Assn.,44,26.0,0.59090909090909094
trousers,Prism,12,7.0,0.58333333333333337
food container,Zwilling,12,7.0,0.58333333333333337
socks,Pierre Cardin,12,7.0,0.58333333333333337
hoodie,Prism,12,7.0,0.58333333333333337
cake mould,Prism,7,4.0,0.5714285714285714
trousers,U.S. Polo Assn.,14,8.0,0.5714285714285714
mug,Prism,21,12.0,0.5714285714285714
jeans,Prism,7,4.0,0.5714285714285714
socks,U.S. Polo Assn.,14,8.0,0.5714285714285714
shirt,Prism,7,4.0,0.5714285714285714
shirt,Aeropostale,7,4.0,0.5714285714285714
sneakers,U.S. Polo Assn.,7,4.0,0.5714285714285714
l`homme sport edt 60 ml men perfume,Yves Saint Laurent,7,4.0,0.5714285714285714
socks,Prism,7,4.0,0.5714285714285714
lifestyle shoes,adidas,7,4.0,0.5714285714285714
face cream,Clinique,7,4.0,0.5714285714285714
t-shirt,Prism,7,4.0,0.5714285714285714
running shoes,Reebok,7,4.0,0.5714285714285714
lifestyle shoes,Puma,7,4.0,0.5714285714285714
lipstick,Bobbi Brown,14,8.0,0.5714285714285714
vacuum,Philips,16,9.0,0.5625
shirt,Prism,9,5.0,0.55555555555555558
hiking shoes,Reebok,9,5.0,0.55555555555555558
sweatshirt,U.S. Polo Assn.,9,5.0,0.55555555555555558
sweatshirt,Prism,18,10.0,0.55555555555555558
polo shirt,U.S. Polo Assn.,11,6.0,0.54545454545454541
tank top,Prism,13,7.0,0.53846153846153844
beanie,Aeropostale,13,7.0,0.53846153846153844
backpack,adidas,15,8.0,0.53333333333333333
t-shirt,Prism,15,8.0,0.53333333333333333
polo shirt,U.S. Polo Assn.,15,8.0,0.53333333333333333
shirt,Prism,15,8.0,0.53333333333333333
shirt,U.S. Polo Assn.,15,8.0,0.53333333333333333
boots,Skechers,21,11.0,0.52380952380952384
t-shirt,Lee,2,1.0,0.5
perfume,Shiseido,2,1.0,0.5
jeans,Aeropostale,4,2.0,0.5
coat,Benetton,2,1.0,0.5
hoodie,Reebok,2,1.0,0.5
hand bag,Tommy Hilfiger,2,1.0,0.5
sneakers,Prism,8,4.0,0.5
lifestyle shoes,Lacoste,2,1.0,0.5
bowl,Prism,2,1.0,0.5
lifestyle shoes,adidas,4,2.0,0.5
food container,Zwilling,4,2.0,0.5
shirt,Prism,14,7.0,0.5
sneakers,U.S. Polo Assn.,2,1.0,0.5
coat,U.S. Polo Assn.,2,1.0,0.5
swim shorts,U.S. Polo Assn.,2,1.0,0.5
socks,Levis,2,1.0,0.5
face cream,Guerlain,2,1.0,0.5
cross body bag,U.S. Polo Assn.,2,1.0,0.5
tote bag,Fossil,2,1.0,0.5
jacket,Jack Wolfskin,2,1.0,0.5
lifestyle shoes,Skechers,2,1.0,0.5
food container,Zwilling,2,1.0,0.5
slippers,National Geographic,2,1.0,0.5
shin guards,Nike,2,1.0,0.5
mug,Prism,2,1.0,0.5
outdoor shoes,Under Armour,2,1.0,0.5
outdoor shoes,Reebok,2,1.0,0.5
sneakers,Guess,2,1.0,0.5
t-shirt,Nike,2,1.0,0.5
bed sheet,Prism,2,1.0,0.5
training shoes,Under Armour,2,1.0,0.5
lifestyle shoes,Kappa,2,1.0,0.5
tank top,Asics,2,1.0,0.5
laptop bag,Calvin Klein,2,1.0,0.5
boss the scent pure accord for him 50 ml,Hugo Boss,2,1.0,0.5
hoodie,National Geographic,2,1.0,0.5
lifestyle shoes,Hummel,2,1.0,0.5
aqua pour homme atlantiqve 100 ml edt men perfume,Bvlgari,2,1.0,0.5
t-shirt,Lee,4,2.0,0.5
rubbish bin,Prism,2,1.0,0.5
duffle bag,Aeropostale,2,1.0,0.5
sunscreen,Clinique,2,1.0,0.5
dress,Wrangler,2,1.0,0.5
hand bag,Love Moschino,2,1.0,0.5
cake plate,Prism,8,4.0,0.5
shirt,Pierre Cardin,2,1.0,0.5
sweatshirt,Skechers,2,1.0,0.5
backpack,U.S. Polo Assn.,2,1.0,0.5
hat,Skechers,2,1.0,0.5
shoulder bag,Pierre Cardin,2,1.0,0.5
sports bra,adidas,2,1.0,0.5
la nuıt tresor perfume set,Lancome,2,1.0,0.5
clutch,Pierre Cardin,6,3.0,0.5
beanie,U.S. Polo Assn.,2,1.0,0.5
outdoor boots,Pierre Cardin,2,1.0,0.5
lifestyle shoes,Puma,2,1.0,0.5
joggers,Skechers,2,1.0,0.5
sunglasses,Prism,2,1.0,0.5
towel,Prism,2,1.0,0.5
shoulder bag,Fossil,2,1.0,0.5
hoodie,Skechers,2,1.0,0.5
jumper,Tommy Jeans,2,1.0,0.5
shirt,Pierre Cardin,6,3.0,0.5
pyjama set,U.S. Polo Assn.,2,1.0,0.5
tank top,Prism,4,2.0,0.5
skirt,Prism,2,1.0,0.5
laundry basket,Prism,2,1.0,0.5
lipstick,Dior,2,1.0,0.5
dinnerware,Prism,2,1.0,0.5
1 million elixir parfum intense 50 ml,Paco Rabanne,2,1.0,0.5
belt,Aeropostale,2,1.0,0.5
beanie,Skechers,2,1.0,0.5
sleeveless,U.S. Polo Assn.,2,1.0,0.5
after shave,Bvlgari,2,1.0,0.5
boottled edt 200 ml men perfume,Hugo Boss,2,1.0,0.5
belt,George Hogg,2,1.0,0.5
polo shirt,Skechers,2,1.0,0.5
invıctus edt 100 ml + deo150 perfume set,Paco Rabanne,2,1.0,0.5
t-shirt,Jack & Jones,2,1.0,0.5
plate,Prism,4,2.0,0.5
running shoes,Skechers,2,1.0,0.5
sweatshirt,Prism,12,6.0,0.5
t-shirt,Lee Cooper,10,5.0,0.5
facial cleanser,Lancome,2,1.0,0.5
coat,Hummel,2,1.0,0.5
hiking shoes,Aeropostale,2,1.0,0.5
duvet cover,Prism,2,1.0,0.5
blusher,Estee Lauder,2,1.0,0.5
outdoor shoes,National Geographic,2,1.0,0.5
